Vessel Name,Report Type,ReportMonth,Corrected Date,VoyCondition,VoyageNo,Departure Date,Arrival Date,Berthing Date,CharterPartySpeed,VoyOrderSpeed,TOTAL STEAMING TIME,MILES BY GPS,SOG,Stoppages,DepPort,ArrivalPort,DRAFT FWD,DRAFT AFT,DRAFT,WindForce,SEA STATE,Lattitude1,Lattitude2,Lattitude3,Longitude1,Longitud2,Longitud3,FUEL M E HS,FUEL M E LS,FUEL M E MGO LS,FUEL M E MGO HS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO LS,FUEL AUX MGO HS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO LS,FUEL BOILER MGO HS,FUEL BOILER MDO,CONS MECC,CONS MECYL LOWBN,MECYLLube HighBN,CONS AECC,CONS_HYD,GeneratedFreshWater,ConsumedFreshWater,MECons IFO3.5 (/24 Hrs),MECons IFO1.0 (/24 Hrs),MECons MGO0.5 (/24 Hrs),MECons MGO1.0 (/24 Hrs),MECons MDO (/24 Hrs),AECons IFO3.5 (/24 Hrs),AECons IFO1.0 (/24 Hrs),AECons MGO0.5 (/24 Hrs),AECons MGO1.0 (/24 Hrs),AECons MDO (/24 Hrs),BoilerCons IFO3.5 (/24 Hrs),BoilerCons IFO1.0 (/24 Hrs),BoilerCons MGO0.5 (/24 Hrs),BoilerCons MGO1.0 (/24 Hrs),BoilerCons MDO (/24 Hrs),LubeCons MECC (/24 Hrs),LubeCons LOWBN MECYL (/24 Hrs),LubeCons HIGHBN MECYL (/24 Hrs),LubeCons AECC (/24 Hrs),LubeCons HYD (/24 Hrs),RPM,EngineDistance,SLIP,POWER kW,METhermalLoad(%),MELoadIndicator,METCNo1RPM,METCNo2RPM,MESCAVPressure(BAR),SCAVTEMP,LubeOilPressure(BAR),SW TEMP,EngRoomTemp,BligPump,AEFOInletTemp,AUX1Load,AUX2Load,AUX3Load,AUX4Load,STEAMING TIME AUX 1,STEAMING TIME AUX 2,STEAMING TIME AUX 3,STEAMING TIME AUX 4,CARGO TOTAL,TotalCargoWeight1,ROB HS,ROB MGO,ROB MDO,ROB MECC,ROB MECYL LOWBN,ROBIFO1Lube HighBN,ROB AECC,ROB HYD,ROB FW,FO per 24Hrs,SFOC,SCOC,BallastWeight,EOSPDate,STEAMING TIME SH GEN,Shaft_Gen_Mins,Tank_Cleaning_Hrs,Tank_Cleaning_Mins,Cargo_Heating_Hrs,Cargo_Heating_Mins,Inert_Hrs,Inert_Mins,CharterPartyCons,DISPLACEMENT,SinceLastReport,Laden20Ft,Laden40Ft,Laden45Ft,Empty20Ft,Empty40Ft,Empty45Ft,AuxTempMin1,AuxTempMin2,AuxTempMin3,AuxTempMin4,AuxTempMax1,AuxTempMax2,AuxTempMax3,AuxTempMax4,TOTAL STEAMING TIMEXX,Depart_Arrival,FUEL HS,FUEL LS,FUEL MGO LS ,FUEL MGO HS ,FUEL MDO,CARGO DISCHARGE /LOADED  ,Fleet,Status,SteamingHrs,SteamingMin,StoppagesHH,StoppagesMM,Displacement,COSPDate,REC IFO 3.5,REC MGO,RECMDO,REC MECC,REC MECYL LOWBN,RECMECYL HighBN,REC AECC,REC HYD,REC FW,ExhTempMin,ExhTempMax,TotalAUXLoad,Latitude,Longitude,TOTAL CO2
DEMO,Departure COSP,0,20-05-16,0,20,0,0,0,14,0,0,0,0,0,CASABLANCA,ANTWERP,4.51,6.5,5.505,3,3,0,0,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.74,177.15,0,13500,0,10920,11000,0,50,0,0,0,13563,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0.5,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,1.557
DEMO,Noon at Sea,0,21-05-16,Ballast,20,0,0,0,14,0,10.8,136,12.59,No,CASABLANCA,ANTWERP,4.51,6.5,5.505,4,3,0,0,0,0,0,0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.88,147,7.48,5310.085,70,90,16027,0,1.7,40,3.1,16,35,0,130,0,0,448,0,24,0,0,0,0,0,659.04,177.15,0,13500,0,10830,11000,0,50,3.799,29.80962954,0,13563,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,CASABLANCA-ANTWERP,9.7,0,0,0,0,0,Bulker,At Sea,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,356,382,448,0.0.0,0.0.0,30.2058
DEMO,Noon at Sea,0,22-05-16,Ballast,20,0,0,0,14,0,24,301,12.54,No,CASABLANCA,ANTWERP,4.51,6.5,5.505,4,4,0,0,0,0,0,0,18.32,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,163,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.76,330.8,9.01,5362.72,74,93,16043,0,1.7,41,3.1,16,34,0,130,0,0,447,0,24,0,447,0,0,0,638.61,177.15,0,13500,0,10667,11000,0,55,18.32,142.3407027,15.10427544,13563,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,CASABLANCA-ANTWERP,20.43,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,390,447,0.0.0,0.0.0,63.61902
DEMO,Noon at Sea,0,23-05-16,Ballast,20,0,0,0,14,0,24,292,12.17,No,CASABLANCA,ANTWERP,4.53,6.45,5.49,4,3,0,0,0,0,0,0,17.96,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,163,200,0,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.88,331.3,11.86,5369.98,74,93,16129,0,1.7,41,3.1,16,34,0,130,448,0,0,0,24,0,0,0,0,0,618.74,177.15,0,13500,0,10504,10800,0,58.5,17.96,139.3549572,27.3185375,13563,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,CASABLANCA-ANTWERP,19.87,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,392,448,0.0.0,0.0.0,61.87518
DEMO,Noon at Sea,0,24-05-16,Ballast,20,0,0,0,13.5,0,23,261,11.35,No,CASABLANCA,ANTWERP,4.53,6.45,5.49,5,3,0,0,0,0,0,0,10.86,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,144,100,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.97,29.2,-793.84,535.425,74,94,16129,0,1.7,41,3.1,15,32,0,130,445,0,0,0,24,0,0,0,0,0,606.5,173.93,0,13500,0,10360,10700,0,63.5,10.4075,809.9095734,273.9879535,13792,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CASABLANCA-ANTWERP,12.24,0,0,0,0,0,Bulker,At Sea,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,390,445,0.0.0,0.0.0,38.11536
DEMO,Noon at Sea,0,25-05-16,Ballast,20,0,0,0,13.5,0,24,285,11.88,No,CASABLANCA,ANTWERP,4.51,6.5,5.505,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,10,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.96,331.6,14.05,5374.82,74,94,16034,0,1.7,41,3.1,14,30,0,130,0,0,445,0,24,0,445,0,0,0,606.5,153.3,0,12500,0,10350,10700,0,61.5,0,0,24.11243539,13792,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,CASABLANCA-ANTWERP,0,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,390,445,0.0.0,0.0.0,0
DEMO,Arrival,0,25-05-16,Ballast,20,0,0,0,13.5,0,5.2,70,13.46,No,CASABLANCA,ANTWERP,4.53,6.45,5.49,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.5,148.07,0,12500,0,10350,10700,0,62.5,0,0,0,13742,5/25/2016 12:00:00 AM,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,CASABLANCA-ANTWERP,0,0,0,0,0,0,Bulker,In Port,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,26-05-16,0,20,0,0,0,13.5,0,0,0,0,0,CASABLANCA,ANTWERP,4.53,6.45,5.49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,0,606.5,140.3,0,12500,0,10350,10700,0,55.5,0,0,0,13792,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0,0,0,0,0,1189,Bulker,In Port,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,27-05-16,Laden,20,0,0,0,13.5,0,0,0,0,0,CASABLANCA,ANTWERP,6.4,7.1,6.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8266,0,606.5,137.2,0,12500,0,10350,10700,0,53.5,0,0,0,10800,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0,0,0,0,0,7077,Bulker,In Port,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,28-05-16,Laden,20,0,0,0,13.5,0,0,0,0,0,CASABLANCA,ANTWERP,6.34,7.6,6.97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13405,0,606.5,134.1,0,12500,0,10350,10700,0,52,0,0,0,13792,0,0,0,0,0,0,0,0,0,22,24279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0,0,0,0,0,5139,Bulker,In Port,0,0,0,0,0,5/21/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,29-05-16,Laden,20,0,0,0,13.5,0,0,0,0,0,CASABLANCA,ANTWERP,5.9,7.03,6.465,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16909,0,775.51,131.1,0,12500,0,10350,10700,0,51,0,0,0,1239,0,0,0,0,0,0,0,0,0,22,29338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0,0,0,0,0,3504,Bulker,In Port,0,0,0,0,0,5/21/2016 12:00:00 AM,169.01,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,30-05-16,Laden,20,0,0,0,13.5,0,0,0,0,0,CASABLANCA,ANTWERP,6.05,7.12,6.585,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17134,0,775.51,128.3,0,12500,0,10350,10700,0,50,0,0,0,1239,0,0,0,0,0,0,0,0,0,22,29338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0,0,0,0,0,225,Bulker,In Port,0,0,0,0,0,5/21/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,31-05-16,Laden,20,0,0,0,13.5,0,0,0,0,0,CASABLANCA,ANTWERP,6.05,7.3,6.675,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17805,0,775.51,192.1,0,12500,0,10350,10700,0,44,0,0,0,1239,0,0,0,0,0,0,0,0,0,22,29338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0,0,0,0,0,671,Bulker,In Port,0,0,0,0,0,5/21/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,01-06-16,Laden,20,0,0,0,13.5,0,0,0,0,0,CASABLANCA,ANTWERP,7.93,8.84,8.385,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25332.1,0,775.51,189.2,0,12500,0,10350,10500,0,42,0,0,0,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASABLANCA-ANTWERP,0,0,0,0,0,7527.1,Bulker,In Port,0,0,0,0,0,5/21/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Shifting,0,01-06-16,Laden,20,0,0,0,13.5,0,14.2,80,5.63,Yes,ANTWERP,NEW LONDON,7.92,8.26,8.09,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25322.1,0,775.51,180.75,0,12500,0,10350,10400,0,40,0,0,0,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,ANTWERP-NEW LONDON,0,0,0,0,0,-10,Bulker,At Sea,14,12,1,18,0,42406,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Departure COSP,0,02-06-16,Laden,20,0,0,0,13.5,0,0,0,0,0,ANTWERP,NEW LONDON,7.92,8.26,8.09,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25322.1,0,775.51,180.75,0,12500,0,10350,10400,0,40,0,0,0,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTWERP-NEW LONDON,0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Noon at Sea,0,02-06-16,Laden,20,0,0,0,13.5,0,7.2,92,12.78,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,101.7,9.54,4646.4,75,95,16687,1.7,1.7,40,3.1,14,29,0,130,0,0,433,0,7.2,0,432,0,25322.1,0,775.51,174.65,0,12500,0,10350,10400,0,38,0,0,0,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,ANTWERP-NEW LONDON,0,0,0,0,0,0,Bulker,At Sea,7,12,0,0,0,42406,0,0,0,0,0,0,0,0,0,367,385,433,0.0.0,0.0.0,0
DEMO,Noon at Sea,0,03-06-16,Laden,20,0,0,0,13.5,0,23,310,13.48,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,5,4,0,0,0,0,0,0,1.4,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.96,338,8.28,4646.4,75,95,16756,0,1.7,40,3.1,13,28,0,130,0,0,426,0,7.2,0,426,0,25322.1,0,773.97,155,0,12500,0,10338,10400,0,41,1.341666667,12.03141739,0,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ANTWERP-NEW LONDON,1.54,0,0,0,0,0,Bulker,At Sea,23,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,367,388,426,0.0.0,0.0.0,4.79556
DEMO,Noon at Sea,0,04-06-16,Laden,20,0,0,0,13.5,0,25,330,13.2,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,5,3,0,0,0,0,0,0,18.96,0,0,0,0,1.98,0,0,0,0,0.42,0,0,0,0,500,0,177,100,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,352,6.25,4646.4,75,95,16698,0,1.7,40,3.1,14,30,0,130,0,0,436,0,0,0,24,0,25322.1,0,752.61,155,0,12000,0,10161,10300,0,43,19.75,177.1084424,2.324380165,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ANTWERP-NEW LONDON,21.36,0,0,0,0,0,Bulker,At Sea,25,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,370,392,436,0.0.0,0.0.0,66.51504
DEMO,Noon at Sea,0,05-06-16,Laden,20,0,0,0,13.5,0,25,300,12,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,6,3,0,0,0,0,0,0,18.82,0,0,0,0,1.97,0,0,0,0,0.4,0,0,0,0,0,0,171,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.47,350,14.29,4622.2,75,95,16598,0,1.7,40,3.1,16,30,0,130,0,0,438,0,0,0,24,0,25322.1,0,731.42,155,0,12000,0,9990,10300,0,48,19.60416667,176.721102,34.464108,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ANTWERP-NEW LONDON,21.19,0,0,0,0,0,Bulker,At Sea,25,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,375,395,438,0.0.0,0.0.0,65.98566
DEMO,Noon at Sea,0,06-06-16,Laden,20,0,0,0,13.5,0,25,260,10.4,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,5,2,0,0,0,0,0,0,18.98,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,165,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.12,345,24.64,4555.65,75,95,16498,0,1.7,41,3.1,17,31,0,130,0,0,448,0,0,0,24,0,25322.1,0,710.36,155,0,12000,0,9825,10300,0,58,19.77083333,180.8270438,33.78222647,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ANTWERP-NEW LONDON,21.06,0,0,0,0,0,Bulker,At Sea,25,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,376,395,448,0.0.0,0.0.0,65.58084
DEMO,Noon at Sea,0,07-06-16,Laden,20,0,0,0,13.5,0,25,317,12.68,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,5,2,0,0,0,0,0,0,18.97,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,176,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,350,9.43,4624.015,77,96,16798,0,1.7,41,3.1,17,31,0,130,0,0,446,0,0,0,24,0,25322.1,0,689.29,155,0,12000,0,9649,10300,0,68,19.76041667,178.0596937,32.11494772,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ANTWERP-NEW LONDON,21.07,0,0,0,0,0,Bulker,At Sea,25,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,375,395,446,0.0.0,0.0.0,65.61198
DEMO,Noon at Sea,0,08-06-16,Laden,20,0,0,0,13.5,0,24,311,12.96,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,5,2,0,0,0,0,0,0,18.95,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,172,100,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,338.4,8.1,4652.45,78,96,16798,0,1.7,41,3.1,14,32,0,130,443,0,0,0,24,0,0,0,25322.1,0,668.27,155,0,12000,0,9477,10200,0,76,18.95,169.7134485,34.04657761,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ANTWERP-NEW LONDON,21.02,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,378,398,443,0.0.0,0.0.0,65.45628
DEMO,Noon at Sea,0,09-06-16,Laden,20,0,0,0,13.5,0,25,265,10.6,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,7,4,0,0,0,0,0,0,18.98,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,175,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.93,352,24.72,4646.4,77,96,16679,0,1.7,41,3.1,13,32,0,130,434,0,0,0,24,0,0,0,25322.1,0,647.21,155,0,12000,0,9302,10200,0,85,19.77083333,177.2952656,33.3161157,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,335,0,0,0,345,0,0,0,25,ANTWERP-NEW LONDON,21.06,0,0,0,0,0,Bulker,At Sea,25,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,385,400,434,0.0.0,0.0.0,65.58084
DEMO,Noon at Sea,0,10-06-16,Laden,20,0,0,0,13.5,0,24,222,9.25,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,7,4,0,0,0,0,0,0,18.91,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,170,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91,338.4,34.4,4646.4,77,96,16798,0,1.7,41,3.1,11,32,0,130,438,0,0,0,24,0,0,0,25322.1,0,626.28,155,0,12000,0,9132,10200,0,91,18.91,169.5757289,33.89721074,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,357,0,0,0,365,0,0,0,24,ANTWERP-NEW LONDON,20.93,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,385,400,438,0.0.0,0.0.0,65.17602
DEMO,Noon at Sea,0,11-06-16,Laden,20,0,0,0,13.5,0,25,240,9.6,No,ANTWERP,NEW LONDON,7.92,8.26,8.09,6,4,0,0,0,0,0,0,18.96,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,175,100,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.92,338.4,29.08,4646.4,77,96,16786,1.7,1.7,41,3.1,10,31,0,130,436,0,0,0,24,0,0,0,25322.1,0,605.26,155,0,12000,0,8957,10100,0,102,19.75,177.1084424,32.92871901,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,358,0,0,0,367,0,0,0,25,ANTWERP-NEW LONDON,21.02,0,0,0,0,0,Bulker,At Sea,25,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,385,398,436,0.0.0,0.0.0,65.45628
DEMO,Noon at Sea,0,12-06-16,Laden,20,0,0,0,13.5,0,24,262,10.92,No,ANTWERP,NEW LONDON,7.75,8.41,8.08,7,6,0,0,0,0,0,0,18.8,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,168,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.88,338.4,22.58,4646.4,77,96,16756,0,1.7,41,3.1,10,30,0,130,442,0,0,0,24,0,0,0,25322.1,0,584.48,155,0,12000,0,8789,10100,0,113,18.8,168.5893021,33.89721074,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,355,0,0,0,365,0,0,0,24,ANTWERP-NEW LONDON,20.78,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,383,395,442,0.0.0,0.0.0,64.70892
DEMO,Noon at Sea,0,13-06-16,Laden,20,0,0,0,13.5,0,24,236,9.83,No,ANTWERP,NEW LONDON,7.75,8.41,8.08,6,3,0,0,0,0,0,0,7.6,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,79,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.85,338.4,30.26,4640.35,76,96,16670,0,1.7,41,3.1,10,29,0,130,438,0,0,0,24,0,0,0,25322.1,0,576.17,143.43,0,12000,0,8710,10100,0,123,7.6,68.24197887,32.58374907,1022,0,0,0,0,0,0,0,0,0,22,37007,0,0,0,0,0,0,0,352,0,0,0,360,0,0,0,24,ANTWERP-NEW LONDON,8.31,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,42406,0,0,0,0,0,0,0,0,0,380,395,438,0.0.0,0.0.0,25.87734
